,0,1,2,3,4,5,6,7,8,9
0,0.03344231843948364,0.029995620250701904,0.03362417221069336,0.027912259101867676,0.03168588876724243,0.0293806791305542,0.02649480104446411,0.031196534633636475,0.02586185932159424,0.03318047523498535
1,0.00576174259185791,0.005584657192230225,0.004875600337982178,0.0060509443283081055,0.004446923732757568,0.0042629241943359375,0.005009710788726807,0.004605114459991455,0.006435573101043701,0.0060343146324157715
2,0.0032222867012023926,0.0034646987915039062,0.0040705204010009766,0.003082871437072754,0.0016388297080993652,0.0019029974937438965,0.002398550510406494,0.0019761323928833008,0.0037304162979125977,0.004056751728057861
3,0.0016639232635498047,0.0021215081214904785,0.002539217472076416,0.0017659664154052734,0.0008592009544372559,0.0012018084526062012,0.0021634697914123535,0.0012203454971313477,0.002485036849975586,0.002573728561401367
4,0.0006239414215087891,0.001641988754272461,0.0014126300811767578,0.001685500144958496,-0.00015306472778320312,0.0006026625633239746,0.0017090439796447754,0.0011134743690490723,0.0011371374130249023,0.0017451047897338867
5,0.0008672475814819336,0.0007686018943786621,0.001969277858734131,0.001856088638305664,-0.00014829635620117188,0.0005802512168884277,0.0014808177947998047,0.0007546544075012207,0.001082003116607666,0.0013954639434814453
6,0.0005124807357788086,0.0007051229476928711,0.001839756965637207,0.001070857048034668,-7.802248001098633e-05,0.00012129545211791992,0.0007680058479309082,0.0002772808074951172,0.001182854175567627,0.000958859920501709
7,0.0004621148109436035,0.0009567141532897949,0.0021958351135253906,0.0009793639183044434,-0.0003579854965209961,0.001163780689239502,0.00011622905731201172,0.0004951357841491699,0.0014557838439941406,0.0007612705230712891
8,0.001184701919555664,0.0006490945816040039,0.002459704875946045,-1.9550323486328125e-05,-0.00014972686767578125,0.0017253756523132324,-0.0006064176559448242,0.001399219036102295,0.0012918710708618164,0.0007377266883850098
9,-0.003519773483276367,0.0005731582641601562,0.00772017240524292,0.0012916922569274902,0.002861320972442627,0.00036448240280151367,-0.00328671932220459,-0.001515507698059082,5.817413330078125e-05,-0.00048530101776123047
