,0,1,2,3,4,5,6,7,8,9
0,0.8242105841636658,0.7991468906402588,0.8246748447418213,0.8038148283958435,0.8278363347053528,0.8155218362808228,0.8116980195045471,0.8286222815513611,0.7882387042045593,0.8223891258239746
1,0.6783172488212585,0.6757642030715942,0.6691116094589233,0.6886926293373108,0.6708865761756897,0.6728969812393188,0.6701509356498718,0.6703400611877441,0.6842426061630249,0.6861503720283508
2,0.6663804054260254,0.6673693060874939,0.6722375154495239,0.6685245633125305,0.6580998301506042,0.6648505330085754,0.663894772529602,0.6655535697937012,0.667201042175293,0.6687021851539612
3,0.6609300374984741,0.6610304713249207,0.6643797755241394,0.6611420512199402,0.6605340242385864,0.664093554019928,0.6644517183303833,0.6619230508804321,0.662234902381897,0.6647403836250305
4,0.6589877009391785,0.6597590446472168,0.6618556380271912,0.661023736000061,0.6569880843162537,0.6597409248352051,0.6606281995773315,0.6618022322654724,0.6578747630119324,0.6606449484825134
5,0.6604833602905273,0.6582288146018982,0.6626631617546082,0.6616532206535339,0.6579957008361816,0.6605278253555298,0.6608971357345581,0.65891033411026,0.6570482850074768,0.6574785113334656
6,0.6605373024940491,0.6576499342918396,0.660797655582428,0.658904492855072,0.6578962802886963,0.6593223214149475,0.6581956148147583,0.657527506351471,0.658088743686676,0.656541645526886
7,0.6598014235496521,0.657913863658905,0.6595436334609985,0.6593219637870789,0.6583434343338013,0.660450279712677,0.6571514010429382,0.6572253704071045,0.6573114991188049,0.6574829816818237
8,0.6591333150863647,0.6577954888343811,0.6583846807479858,0.6584506630897522,0.6574515104293823,0.6599822640419006,0.6574130058288574,0.6587717533111572,0.6581991314888,0.6572234034538269
9,0.6581695675849915,0.6585593223571777,0.6584978699684143,0.6585240960121155,0.6583223938941956,0.658356785774231,0.6576252579689026,0.6582232713699341,0.6584599614143372,0.6583102345466614
