,0,1,2,3,4,5,6,7,8,9
0,0.01443791389465332,-0.0004450082778930664,-0.0013363361358642578,0.004109501838684082,0.00801759958267212,-0.016318202018737793,-0.00018042325973510742,-0.006291210651397705,0.002073824405670166,-0.01951664686203003
1,-0.0003706812858581543,0.0051087141036987305,0.0019791722297668457,-0.005245566368103027,0.0006553530693054199,0.004140973091125488,0.0009746551513671875,0.0038765668869018555,0.0033488869667053223,-0.00734865665435791
2,-0.0017943382263183594,0.0014258623123168945,0.0031032562255859375,-0.0063939690589904785,-0.003256499767303467,0.0011887550354003906,-0.009120523929595947,0.008564352989196777,-0.0022559165954589844,0.009355604648590088
3,0.0013995170593261719,-0.0012047886848449707,0.003090381622314453,0.000605165958404541,-0.0028264522552490234,-0.0015334486961364746,-0.004382431507110596,0.007703542709350586,0.0034562349319458008,0.015301167964935303
4,-0.0009214878082275391,0.0024187564849853516,0.003462851047515869,0.006295382976531982,-0.0023010969161987305,0.000630497932434082,-0.00788736343383789,0.004789292812347412,-0.0006850361824035645,0.00886303186416626
5,-0.006456434726715088,0.0016666054725646973,0.0002148747444152832,0.008210241794586182,-0.006261348724365234,0.0009502172470092773,-0.0019626617431640625,0.00859290361404419,-0.0030162930488586426,0.009593605995178223
6,-0.0013824105262756348,0.005595564842224121,-7.450580596923828e-05,0.0068312883377075195,-0.004048049449920654,0.0027937889099121094,-0.0042032599449157715,0.0032117366790771484,-0.0049784183502197266,0.011059343814849854
7,-0.0015079379081726074,0.005859196186065674,-0.004606425762176514,0.007798671722412109,-0.008428633213043213,0.006950795650482178,-0.005171000957489014,-0.0016062259674072266,0.001893460750579834,0.008494853973388672
8,-0.014910995960235596,0.006042361259460449,-0.006992995738983154,0.0025719404220581055,-0.004990041255950928,0.010104000568389893,-0.006292819976806641,-0.0027126073837280273,-0.002323329448699951,0.009470343589782715
9,0.00744318962097168,0.020687341690063477,0.020455598831176758,-0.0019202232360839844,0.009435415267944336,-0.0027521848678588867,-0.09835541248321533,-0.01070261001586914,0.009639441967010498,-0.0009859800338745117
