,0,1,2,3,4,5,6,7,8,9
0,0.18956762552261353,0.1672562062740326,0.2344438135623932,0.1448974609375,0.15324650704860687,0.09708167612552643,0.1664796769618988,0.2761286795139313,0.258789598941803,0.15376152098178864
1,0.0650515928864479,0.07396750897169113,0.14222554862499237,0.07867536693811417,0.14655078947544098,0.0708552747964859,0.1409723311662674,0.06625692546367645,0.06114114448428154,0.04262813180685043
2,0.09745828807353973,0.07282073050737381,0.05632380023598671,0.049164481461048126,0.1582466959953308,0.0720372200012207,0.11266294866800308,0.05972132459282875,0.07845032960176468,0.06643504649400711
3,0.1156575009226799,0.096314437687397,0.07258287072181702,0.0690343901515007,0.077041395008564,0.05631136894226074,0.07868140935897827,0.06249630078673363,0.07593372464179993,0.06657600402832031
4,0.10284165292978287,0.0914921835064888,0.07292874902486801,0.07011869549751282,0.08586331456899643,0.0727478489279747,0.09084649384021759,0.0592544823884964,0.09002219140529633,0.08264303207397461
5,0.07211406528949738,0.08588229864835739,0.06386546045541763,0.06075054034590721,0.08312375843524933,0.06324273347854614,0.0711657702922821,0.0679921805858612,0.09797467291355133,0.09883760660886765
6,0.06607247143983841,0.0828104242682457,0.0762055516242981,0.06723538041114807,0.08211832493543625,0.06970452517271042,0.08456230163574219,0.07577435672283173,0.08326781541109085,0.09325474500656128
7,0.06645664572715759,0.0850611999630928,0.07755515724420547,0.06627624481916428,0.07407891005277634,0.07309731841087341,0.08356126397848129,0.0857463851571083,0.09423796832561493,0.08484328538179398
8,0.07725401967763901,0.08924325555562973,0.08472856134176254,0.07856752723455429,0.08502277731895447,0.07967858761548996,0.08618220686912537,0.07860469818115234,0.08713696897029877,0.0944337248802185
9,0.0887865275144577,0.08833371847867966,0.08878263086080551,0.08906001597642899,0.08914463222026825,0.08868346363306046,0.0961911752820015,0.08824143558740616,0.08916938304901123,0.08885318040847778
