,0,1,2,3,4,5,6,7,8,9
0,0.70020592212677,0.6976129412651062,0.6936206221580505,0.694316565990448,0.6972381472587585,0.7101665735244751,0.6908004879951477,0.6981363892555237,0.6990569233894348,0.7008148431777954
1,0.6861566305160522,0.6869378685951233,0.6847952604293823,0.6871313452720642,0.6867455244064331,0.6875879168510437,0.6845093965530396,0.6879134774208069,0.6874064803123474,0.6853130459785461
2,0.6842749118804932,0.6845503449440002,0.6849441528320312,0.6855007410049438,0.6845767498016357,0.6852953433990479,0.6844822764396667,0.6859506964683533,0.6852975487709045,0.6843163967132568
3,0.6850588917732239,0.6852830648422241,0.6843407154083252,0.6848527193069458,0.6844936609268188,0.6851965188980103,0.6842939257621765,0.6855303645133972,0.6844951510429382,0.6845298409461975
4,0.6848921775817871,0.6847183704376221,0.6840619444847107,0.6842284202575684,0.6847741603851318,0.6848424673080444,0.6844578385353088,0.6850436329841614,0.6843814253807068,0.6843210458755493
5,0.6846784353256226,0.68447345495224,0.6843515038490295,0.6839001178741455,0.68431556224823,0.684740424156189,0.684453547000885,0.6845426559448242,0.6844362020492554,0.6844931244850159
6,0.6844942569732666,0.6846279501914978,0.6842040419578552,0.6836677193641663,0.6840860247612,0.6847200393676758,0.684386670589447,0.6844425201416016,0.6843967437744141,0.6845698356628418
7,0.6843246817588806,0.6843833923339844,0.6844027638435364,0.6841526031494141,0.6843562126159668,0.684732973575592,0.684295654296875,0.684645414352417,0.6842972636222839,0.6845197677612305
8,0.6842330098152161,0.684459924697876,0.6842841506004333,0.6841118335723877,0.6843807101249695,0.6846556663513184,0.6843241453170776,0.6844348311424255,0.6843245029449463,0.6843436360359192
9,0.6843585968017578,0.6843669414520264,0.6843496561050415,0.6843297481536865,0.6842926144599915,0.6843445897102356,0.6843807697296143,0.6843093037605286,0.6843286752700806,0.6843721866607666
