,0,1,2,3,4,5,6,7,8,9
0,0.2201831340789795,0.21489518880844116,0.2168107032775879,0.20549511909484863,0.21530967950820923,0.3087584972381592,0.2088828682899475,0.20299315452575684,0.2033771276473999,0.2236512303352356
1,0.02452486753463745,0.03732973337173462,0.024806201457977295,0.03136134147644043,0.028363406658172607,0.04237806797027588,0.01859217882156372,0.0420108437538147,0.034293949604034424,0.028664708137512207
2,0.01107776165008545,0.015819787979125977,0.01467287540435791,0.016123950481414795,0.009617030620574951,0.01976752281188965,0.009733438491821289,0.020194649696350098,0.02085435390472412,0.011675477027893066
3,0.017261803150177002,0.017826437950134277,0.007241666316986084,0.007956624031066895,0.006286203861236572,0.01583230495452881,0.007872402667999268,0.014701247215270996,0.011841654777526855,0.01034325361251831
4,0.01621156930923462,0.012984275817871094,0.005391538143157959,0.0032095909118652344,0.0063315629959106445,0.013172745704650879,0.006048798561096191,0.013950586318969727,0.012447595596313477,0.004984557628631592
5,0.013600826263427734,0.00763314962387085,0.009084343910217285,-0.003806591033935547,0.0024686455726623535,0.007578670978546143,0.004478156566619873,0.0097847580909729,0.0084611177444458,0.0044716596603393555
6,0.009178757667541504,0.006771206855773926,0.004836559295654297,-0.008499085903167725,-0.0007742047309875488,0.005850791931152344,0.002717256546020508,0.005829751491546631,0.007375836372375488,0.005212068557739258
7,0.004101216793060303,0.0017334222793579102,0.00608670711517334,-0.0012580156326293945,0.0013658404350280762,0.006512641906738281,-0.0012190937995910645,0.0076525211334228516,0.005519866943359375,0.008201658725738525
8,0.002579033374786377,0.005975484848022461,0.0010303854942321777,-0.00591665506362915,0.008012473583221436,0.012093722820281982,-0.006718337535858154,-0.00017946958541870117,0.005392849445343018,0.0056365132331848145
9,0.01370847225189209,0.019329071044921875,0.019750893115997314,0.011272966861724854,-0.03773093223571777,-0.005211055278778076,0.0081634521484375,-0.011932373046875,0.016183137893676758,0.006523728370666504
