,0,1,2,3,4,5,6,7,8,9
0,0.6471308469772339,0.6456098556518555,0.6457793712615967,0.635304868221283,0.6442664861679077,0.7506712079048157,0.638839602470398,0.6330366134643555,0.6326433420181274,0.6503560543060303
1,0.652497410774231,0.6663881540298462,0.6535699963569641,0.6596340537071228,0.6567543148994446,0.6733508706092834,0.6462574601173401,0.6714397668838501,0.6618457436561584,0.6561748385429382
2,0.6514300107955933,0.6560652256011963,0.6553147435188293,0.6559422612190247,0.6502870321273804,0.660154402256012,0.6503796577453613,0.6599883437156677,0.6600551605224609,0.6520135998725891
3,0.6599109172821045,0.6605421304702759,0.652560293674469,0.652786910533905,0.6517306566238403,0.6592455506324768,0.6529710292816162,0.6581364274024963,0.6557632684707642,0.6549397110939026
4,0.6598458290100098,0.6579124331474304,0.653112530708313,0.6515353322029114,0.6535976529121399,0.6580578684806824,0.6534895896911621,0.6584623456001282,0.6575196981430054,0.6528506875038147
5,0.6581888794898987,0.6552479267120361,0.6559621691703796,0.6493539810180664,0.6525810360908508,0.655186653137207,0.6536381244659424,0.656292200088501,0.6556208729743958,0.6536445617675781
6,0.6560161113739014,0.6550920605659485,0.6543894410133362,0.6492882370948792,0.6522510647773743,0.6547307968139648,0.6536035537719727,0.6547144651412964,0.655353844165802,0.6545097231864929
7,0.6544476747512817,0.6538154482841492,0.6549577116966248,0.6531087160110474,0.653723955154419,0.6550425887107849,0.6531193256378174,0.655333399772644,0.6548601388931274,0.6555055379867554
8,0.6544269323348999,0.6548537611961365,0.6541885137557983,0.6532616019248962,0.6551362872123718,0.6556693911552429,0.6531519889831543,0.6540259718894958,0.6547946333885193,0.6548473834991455
9,0.654719352722168,0.6547693014144897,0.654784083366394,0.6546983122825623,0.654096782207489,0.6545125842094421,0.6546583771705627,0.6544451713562012,0.6547544002532959,0.654642641544342
